year,disease,alder,køn,uddannelse,arbejdsmarked,allocator,type,outcome
4,Diabetes II_Uden Komplikationer,18-49 år,Kvinde,Faglært,Udenfor,Psykiatrien_Indlæggelse,1,5.38709677419355
4,Diabetes II_Uden Komplikationer,18-49 år,Kvinde,Faglært,Udenfor,Psykiatrien_Skadestue,1,0.0645161290322581
4,Andre Lidelser_Leddegigt,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,0
4,Andre Lidelser_Leddegigt,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,14
4,Andre Lidelser_Leddegigt,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,0.166666666666667
4,Cancer_Lunge,50-65 år,Kvinde,Ufaglært,Inaktiv,Psykiatrien_Ambulant,1,0
4,Cancer_Lunge,50-65 år,Kvinde,Ufaglært,Inaktiv,Psykiatrien_Indlæggelse,1,0
4,Cancer_Lunge,50-65 år,Kvinde,Ufaglært,Inaktiv,Psykiatrien_Skadestue,1,0
4,Psykiske Lidelser_Mild,18-49 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,0,2.57142857142857
4,Psykiske Lidelser_Mild,18-49 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,0,25.7142857142857
4,Psykiske Lidelser_Mild,18-49 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,0,21
4,Cancer_Bryst,65+ år,Kvinde,Faglært,Aktiv,Psykiatrien_Ambulant,0,0
4,Cancer_Bryst,65+ år,Kvinde,Faglært,Aktiv,Psykiatrien_Indlæggelse,0,0
4,Cancer_Bryst,65+ år,Kvinde,Faglært,Aktiv,Psykiatrien_Skadestue,0,0
4,Diabetes II_Med Komplikationer,18-49 år,Kvinde,Faglært,Aktiv,Psykiatrien_Ambulant,1,0
4,Diabetes II_Med Komplikationer,18-49 år,Kvinde,Faglært,Aktiv,Psykiatrien_Indlæggelse,1,0
4,Diabetes II_Med Komplikationer,18-49 år,Kvinde,Faglært,Aktiv,Psykiatrien_Skadestue,1,0
4,Diabetes I_Med Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Ambulant,1,1.91304347826087
4,Diabetes I_Med Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Indlæggelse,1,0
4,Diabetes I_Med Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Skadestue,1,0
4,Andre Lidelser_KOL,65+ år,Mand,Faglært,Aktiv,Psykiatrien_Ambulant,0,0
4,Andre Lidelser_KOL,65+ år,Mand,Faglært,Aktiv,Psykiatrien_Indlæggelse,0,0
4,Andre Lidelser_KOL,65+ år,Mand,Faglært,Aktiv,Psykiatrien_Skadestue,0,0
4,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,0,
4,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,0,
4,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,0,
4,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Ufaglært,Inaktiv,Psykiatrien_Ambulant,1,3.83333333333333
4,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Ufaglært,Inaktiv,Psykiatrien_Indlæggelse,1,0
4,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Ufaglært,Inaktiv,Psykiatrien_Skadestue,1,0
4,Andre Lidelser_KOL,18-49 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Ambulant,1,0
4,Andre Lidelser_KOL,18-49 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Indlæggelse,1,0
4,Andre Lidelser_KOL,18-49 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Skadestue,1,0
4,Cancer_Lunge,18-49 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,1,0
4,Cancer_Lunge,18-49 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,1,0
4,Cancer_Lunge,18-49 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,1,0
4,Andre Lidelser_Leddegigt,18-49 år,Kvinde,Ufaglært,Inaktiv,Psykiatrien_Ambulant,1,0
4,Andre Lidelser_Leddegigt,18-49 år,Kvinde,Ufaglært,Inaktiv,Psykiatrien_Indlæggelse,1,19.7446808510638
4,Andre Lidelser_Leddegigt,18-49 år,Kvinde,Ufaglært,Inaktiv,Psykiatrien_Skadestue,1,0.340425531914894
4,Cancer_Lunge,50-65 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Ambulant,0,0
4,Cancer_Lunge,50-65 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,0,0
4,Cancer_Lunge,50-65 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Skadestue,0,0
4,Psykiske Lidelser_Moderat,50-65 år,Mand,Ufaglært,Inaktiv,Psykiatrien_Ambulant,1,0.259259259259259
4,Psykiske Lidelser_Moderat,50-65 år,Mand,Ufaglært,Inaktiv,Psykiatrien_Indlæggelse,1,0.148148148148148
4,Psykiske Lidelser_Moderat,50-65 år,Mand,Ufaglært,Inaktiv,Psykiatrien_Skadestue,1,0.296296296296296
4,Andre Lidelser_Leddegigt,50-65 år,Kvinde,Ufaglært,Inaktiv,Psykiatrien_Ambulant,1,0
4,Andre Lidelser_Leddegigt,50-65 år,Kvinde,Ufaglært,Inaktiv,Psykiatrien_Indlæggelse,1,0
4,Andre Lidelser_Leddegigt,50-65 år,Kvinde,Ufaglært,Inaktiv,Psykiatrien_Skadestue,1,0
4,Diabetes II_Uden Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Ambulant,1,
4,Diabetes II_Uden Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Indlæggelse,1,
4,Diabetes II_Uden Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Skadestue,1,
4,Psykiske Lidelser_Svær,18-49 år,Mand,Videregående Uddannelse,Inaktiv,Psykiatrien_Ambulant,1,4.76923076923077
4,Psykiske Lidelser_Svær,18-49 år,Mand,Videregående Uddannelse,Inaktiv,Psykiatrien_Indlæggelse,1,3.84615384615385
4,Psykiske Lidelser_Svær,18-49 år,Mand,Videregående Uddannelse,Inaktiv,Psykiatrien_Skadestue,1,0.153846153846154
4,Cancer_Lunge,50-65 år,Mand,Ufaglært,Inaktiv,Psykiatrien_Ambulant,1,0.645161290322581
4,Cancer_Lunge,50-65 år,Mand,Ufaglært,Inaktiv,Psykiatrien_Indlæggelse,1,0
4,Cancer_Lunge,50-65 år,Mand,Ufaglært,Inaktiv,Psykiatrien_Skadestue,1,0
4,Andre Lidelser_KOL,65+ år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,0,
4,Andre Lidelser_KOL,65+ år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,0,
4,Andre Lidelser_KOL,65+ år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,0,
4,Andre Lidelser_Kronisk Leversygdom,18-49 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,1,
4,Andre Lidelser_Kronisk Leversygdom,18-49 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,1,
4,Andre Lidelser_Kronisk Leversygdom,18-49 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,1,
4,Andre Lidelser_Kronisk Leversygdom,18-49 år,Kvinde,Ufaglært,Aktiv,Psykiatrien_Ambulant,1,0
4,Andre Lidelser_Kronisk Leversygdom,18-49 år,Kvinde,Ufaglært,Aktiv,Psykiatrien_Indlæggelse,1,0
4,Andre Lidelser_Kronisk Leversygdom,18-49 år,Kvinde,Ufaglært,Aktiv,Psykiatrien_Skadestue,1,0
4,Diabetes I_Uden Komplikationer,50-65 år,Mand,Ufaglært,Inaktiv,Psykiatrien_Ambulant,1,0
4,Diabetes I_Uden Komplikationer,50-65 år,Mand,Ufaglært,Inaktiv,Psykiatrien_Indlæggelse,1,0
4,Diabetes I_Uden Komplikationer,50-65 år,Mand,Ufaglært,Inaktiv,Psykiatrien_Skadestue,1,0
4,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Ambulant,0,1.82051282051282
4,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,0,28.1538461538462
4,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Skadestue,0,19
4,Psykiske Lidelser_Moderat,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Psykiatrien_Ambulant,1,
4,Psykiske Lidelser_Moderat,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Psykiatrien_Indlæggelse,1,
4,Psykiske Lidelser_Moderat,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Psykiatrien_Skadestue,1,
4,Psykiske Lidelser_Svær,18-49 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,1,
4,Psykiske Lidelser_Svær,18-49 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,1,
4,Psykiske Lidelser_Svær,18-49 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,1,
4,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Ambulant,1,0.0909090909090909
4,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Indlæggelse,1,0
4,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Skadestue,1,0
4,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Ambulant,1,
4,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Indlæggelse,1,
4,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Skadestue,1,
4,Psykiske Lidelser_Mild,50-65 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,0,0
4,Psykiske Lidelser_Mild,50-65 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,0,19.1219512195122
4,Psykiske Lidelser_Mild,50-65 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,0,6.34146341463415
4,Cancer_Tarm,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,0.166666666666667
4,Cancer_Tarm,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,1.66666666666667
4,Cancer_Tarm,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,0.0555555555555556
4,Diabetes II_Med Komplikationer,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,0,0
4,Diabetes II_Med Komplikationer,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,0,0
4,Diabetes II_Med Komplikationer,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,0,0
4,Cancer_Prostata,18-49 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,1,
4,Cancer_Prostata,18-49 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,1,
4,Cancer_Prostata,18-49 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,1,
4,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Faglært,Udenfor,Psykiatrien_Ambulant,0,2.35294117647059
4,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Faglært,Udenfor,Psykiatrien_Indlæggelse,0,1.64705882352941
4,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Faglært,Udenfor,Psykiatrien_Skadestue,0,2.35294117647059
4,Psykiske Lidelser_Svær,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,0,0
4,Psykiske Lidelser_Svær,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,0,0
4,Psykiske Lidelser_Svær,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,0,0
4,Andre Lidelser_Leddegigt,18-49 år,Kvinde,Faglært,Udenfor,Psykiatrien_Ambulant,1,0.3125
4,Andre Lidelser_Leddegigt,18-49 år,Kvinde,Faglært,Udenfor,Psykiatrien_Indlæggelse,1,0.59375
4,Andre Lidelser_Leddegigt,18-49 år,Kvinde,Faglært,Udenfor,Psykiatrien_Skadestue,1,0.09375
4,Andre Lidelser_Leddegigt,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,0,0
4,Andre Lidelser_Leddegigt,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,0,0
4,Andre Lidelser_Leddegigt,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,0,0
4,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Ambulant,0,0
4,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,0,3.15151515151515
4,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Skadestue,0,0
4,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Faglært,Udenfor,Psykiatrien_Ambulant,0,0
4,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Faglært,Udenfor,Psykiatrien_Indlæggelse,0,0
4,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Faglært,Udenfor,Psykiatrien_Skadestue,0,0
4,Andre Lidelser_Kronisk Leversygdom,50-65 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,1,0
4,Andre Lidelser_Kronisk Leversygdom,50-65 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,1,0
4,Andre Lidelser_Kronisk Leversygdom,50-65 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,1,0
4,Diabetes II_Med Komplikationer,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Ambulant,0,
4,Diabetes II_Uden Komplikationer,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Ambulant,0,0
4,Diabetes II_Med Komplikationer,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,0,
4,Diabetes II_Uden Komplikationer,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,0,0
4,Diabetes II_Med Komplikationer,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Skadestue,0,
4,Diabetes II_Uden Komplikationer,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Skadestue,0,0
4,Andre Lidelser_Leddegigt,65+ år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,1,
4,Andre Lidelser_Leddegigt,65+ år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,1,
4,Andre Lidelser_Leddegigt,65+ år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,1,
4,Diabetes I_Uden Komplikationer,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,1,0
4,Diabetes I_Uden Komplikationer,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,1,0
4,Diabetes I_Uden Komplikationer,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,1,0
4,Cancer_Tarm,18-49 år,Kvinde,Ufaglært,Inaktiv,Psykiatrien_Ambulant,1,0
4,Cancer_Tarm,18-49 år,Kvinde,Ufaglært,Inaktiv,Psykiatrien_Indlæggelse,1,0
4,Cancer_Tarm,18-49 år,Kvinde,Ufaglært,Inaktiv,Psykiatrien_Skadestue,1,0
4,Diabetes I_Uden Komplikationer,50-65 år,Mand,Faglært,Udenfor,Psykiatrien_Ambulant,0,1.7
4,Diabetes I_Uden Komplikationer,50-65 år,Mand,Faglært,Udenfor,Psykiatrien_Indlæggelse,0,0
4,Diabetes I_Uden Komplikationer,50-65 år,Mand,Faglært,Udenfor,Psykiatrien_Skadestue,0,0.7
4,Diabetes I_Uden Komplikationer,18-49 år,Mand,Faglært,Aktiv,Psykiatrien_Ambulant,0,1.36363636363636
4,Diabetes I_Uden Komplikationer,18-49 år,Mand,Faglært,Aktiv,Psykiatrien_Indlæggelse,0,4.18181818181818
4,Diabetes I_Uden Komplikationer,18-49 år,Mand,Faglært,Aktiv,Psykiatrien_Skadestue,0,1
4,Andre Lidelser_Kronisk Leversygdom,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Ambulant,0,28.5217391304348
4,Andre Lidelser_Kronisk Leversygdom,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,0,1.04347826086957
4,Andre Lidelser_Kronisk Leversygdom,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Skadestue,0,2.08695652173913
4,Psykiske Lidelser_Svær,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,1,1.58620689655172
4,Psykiske Lidelser_Svær,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,1,6.72413793103448
4,Psykiske Lidelser_Svær,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,1,0.206896551724138
4,Cancer_Tarm,18-49 år,Kvinde,Faglært,Inaktiv,Psykiatrien_Ambulant,1,0.0869565217391304
4,Cancer_Tarm,18-49 år,Kvinde,Faglært,Inaktiv,Psykiatrien_Indlæggelse,1,0
4,Cancer_Tarm,18-49 år,Kvinde,Faglært,Inaktiv,Psykiatrien_Skadestue,1,0
4,Psykiske Lidelser_Moderat,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Ambulant,0,17.7777777777778
4,Psykiske Lidelser_Moderat,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,0,71.3333333333333
4,Psykiske Lidelser_Moderat,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Skadestue,0,37.7777777777778
4,Cancer_Lunge,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,0,0
4,Cancer_Lunge,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,0,0
4,Cancer_Lunge,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,0,0
4,Diabetes I_Med Komplikationer,50-65 år,Mand,Faglært,Aktiv,Psykiatrien_Ambulant,0,
4,Diabetes I_Med Komplikationer,50-65 år,Mand,Faglært,Aktiv,Psykiatrien_Indlæggelse,0,
4,Diabetes I_Med Komplikationer,50-65 år,Mand,Faglært,Aktiv,Psykiatrien_Skadestue,0,
4,Andre Lidelser_KOL,18-49 år,Kvinde,Faglært,Udenfor,Psykiatrien_Ambulant,0,0
4,Andre Lidelser_KOL,18-49 år,Kvinde,Faglært,Udenfor,Psykiatrien_Indlæggelse,0,0
4,Andre Lidelser_KOL,18-49 år,Kvinde,Faglært,Udenfor,Psykiatrien_Skadestue,0,0
4,Andre Lidelser_Kronisk Leversygdom,18-49 år,Kvinde,Faglært,Inaktiv,Psykiatrien_Ambulant,0,
4,Andre Lidelser_Kronisk Leversygdom,18-49 år,Kvinde,Faglært,Inaktiv,Psykiatrien_Indlæggelse,0,
4,Andre Lidelser_Kronisk Leversygdom,18-49 år,Kvinde,Faglært,Inaktiv,Psykiatrien_Skadestue,0,
4,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,1,0
4,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,1,0
4,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,1,0
4,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,1,1.90909090909091
4,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,1,0
4,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,1,0
4,Cancer_Bryst,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,1,0
4,Cancer_Bryst,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,1,0
4,Cancer_Bryst,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,1,0
4,Cancer_Lunge,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,0,
4,Cancer_Lunge,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,0,
4,Cancer_Lunge,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,0,
4,Cancer_Tarm,18-49 år,Mand,Ufaglært,Inaktiv,Psykiatrien_Ambulant,1,0
4,Cancer_Tarm,18-49 år,Mand,Ufaglært,Inaktiv,Psykiatrien_Indlæggelse,1,1.65
4,Cancer_Tarm,18-49 år,Mand,Ufaglært,Inaktiv,Psykiatrien_Skadestue,1,0.2
4,Cancer_Lunge,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Ambulant,0,
4,Cancer_Lunge,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Indlæggelse,0,
4,Cancer_Lunge,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Skadestue,0,
4,Andre Lidelser_Hjertekar,65+ år,Kvinde,Ufaglært,Aktiv,Psykiatrien_Ambulant,0,0
4,Andre Lidelser_Hjertekar,65+ år,Kvinde,Ufaglært,Aktiv,Psykiatrien_Indlæggelse,0,0
4,Andre Lidelser_Hjertekar,65+ år,Kvinde,Ufaglært,Aktiv,Psykiatrien_Skadestue,0,0
4,Psykiske Lidelser_Moderat,50-65 år,Mand,Faglært,Udenfor,Psykiatrien_Ambulant,0,1
4,Psykiske Lidelser_Moderat,50-65 år,Mand,Faglært,Udenfor,Psykiatrien_Indlæggelse,0,0.833333333333333
4,Psykiske Lidelser_Moderat,50-65 år,Mand,Faglært,Udenfor,Psykiatrien_Skadestue,0,2.26666666666667
4,Andre Lidelser_Kronisk Leversygdom,65+ år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,1,
4,Andre Lidelser_Kronisk Leversygdom,65+ år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,1,
4,Andre Lidelser_Kronisk Leversygdom,65+ år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,1,
4,Andre Lidelser_KOL,65+ år,Mand,Faglært,Inaktiv,Psykiatrien_Ambulant,1,0
4,Andre Lidelser_KOL,65+ år,Mand,Faglært,Inaktiv,Psykiatrien_Indlæggelse,1,0
4,Andre Lidelser_KOL,65+ år,Mand,Faglært,Inaktiv,Psykiatrien_Skadestue,1,0
4,Cancer_Tarm,65+ år,Mand,Ufaglært,Aktiv,Psykiatrien_Ambulant,0,0
4,Cancer_Tarm,65+ år,Mand,Ufaglært,Aktiv,Psykiatrien_Indlæggelse,0,0
4,Cancer_Tarm,65+ år,Mand,Ufaglært,Aktiv,Psykiatrien_Skadestue,0,0
4,Cancer_Lunge,50-65 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,0,
4,Cancer_Lunge,50-65 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,0,
4,Cancer_Lunge,50-65 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,0,
4,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,0,2.15384615384615
4,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,0,0
4,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,0,0.153846153846154
4,Diabetes II_Uden Komplikationer,50-65 år,Mand,Ufaglært,Aktiv,Psykiatrien_Ambulant,0,
4,Diabetes II_Uden Komplikationer,50-65 år,Mand,Ufaglært,Aktiv,Psykiatrien_Indlæggelse,0,
4,Diabetes II_Uden Komplikationer,50-65 år,Mand,Ufaglært,Aktiv,Psykiatrien_Skadestue,0,
4,Diabetes II_Uden Komplikationer,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,0,0
4,Diabetes II_Uden Komplikationer,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,0,0
4,Diabetes II_Uden Komplikationer,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,0,0
4,Andre Lidelser_Leddegigt,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Ambulant,0,0
4,Andre Lidelser_Leddegigt,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,0,0
4,Andre Lidelser_Leddegigt,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Skadestue,0,0
4,Andre Lidelser_Leddegigt,18-49 år,Mand,Videregående Uddannelse,Inaktiv,Psykiatrien_Ambulant,1,
4,Andre Lidelser_Leddegigt,18-49 år,Mand,Videregående Uddannelse,Inaktiv,Psykiatrien_Indlæggelse,1,
4,Andre Lidelser_Leddegigt,18-49 år,Mand,Videregående Uddannelse,Inaktiv,Psykiatrien_Skadestue,1,
4,Psykiske Lidelser_Moderat,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,0,
4,Psykiske Lidelser_Moderat,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,0,
4,Psykiske Lidelser_Moderat,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,0,
4,Cancer_Tarm,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,0,0
4,Cancer_Tarm,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,0,0
4,Cancer_Tarm,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,0,0
4,Psykiske Lidelser_Moderat,18-49 år,Kvinde,Ufaglært,Aktiv,Psykiatrien_Ambulant,1,1.05147058823529
4,Psykiske Lidelser_Moderat,18-49 år,Kvinde,Ufaglært,Aktiv,Psykiatrien_Indlæggelse,1,3.65441176470588
4,Psykiske Lidelser_Moderat,18-49 år,Kvinde,Ufaglært,Aktiv,Psykiatrien_Skadestue,1,0.147058823529412
4,Psykiske Lidelser_Svær,18-49 år,Mand,Faglært,Udenfor,Psykiatrien_Ambulant,0,
4,Psykiske Lidelser_Svær,18-49 år,Mand,Faglært,Udenfor,Psykiatrien_Indlæggelse,0,
4,Psykiske Lidelser_Svær,18-49 år,Mand,Faglært,Udenfor,Psykiatrien_Skadestue,0,
