year,disease,alder,køn,uddannelse,arbejdsmarked,allocator,type,outcome
3,Diabetes II_Uden Komplikationer,50-65 år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,1,0
3,Diabetes II_Uden Komplikationer,50-65 år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,1,0
3,Diabetes II_Uden Komplikationer,65+ år,Kvinde,Faglært,Udenfor,Somatikken_Ambulant,0,2.74358974358974
3,Diabetes II_Uden Komplikationer,65+ år,Kvinde,Faglært,Udenfor,Somatikken_Indlæggelse,0,0.0512820512820513
3,Diabetes II_Uden Komplikationer,65+ år,Kvinde,Faglært,Udenfor,Somatikken_Skadestue,0,0.0512820512820513
3,Diabetes I_Med Komplikationer,50-65 år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,0,29.8076923076923
3,Diabetes II_Uden Komplikationer,50-65 år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,0,
3,Diabetes I_Med Komplikationer,50-65 år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,0,0
3,Diabetes II_Uden Komplikationer,50-65 år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,0,
3,Diabetes I_Med Komplikationer,50-65 år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,0,0
3,Diabetes II_Uden Komplikationer,50-65 år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,0,
3,Diabetes II_Med Komplikationer,18-49 år,Mand,Ufaglært,Udenfor,Somatikken_Ambulant,1,55.2258064516129
3,Diabetes II_Med Komplikationer,18-49 år,Mand,Ufaglært,Udenfor,Somatikken_Indlæggelse,1,1.03225806451613
3,Diabetes II_Med Komplikationer,18-49 år,Mand,Ufaglært,Udenfor,Somatikken_Skadestue,1,0.032258064516129
3,Diabetes II_Med Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,0,
3,Diabetes II_Med Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,0,
3,Diabetes II_Med Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,0,
3,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Kvinde,Faglært,Aktiv,Somatikken_Ambulant,1,1.20634920634921
3,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Kvinde,Faglært,Aktiv,Somatikken_Indlæggelse,1,0
3,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Kvinde,Faglært,Aktiv,Somatikken_Skadestue,1,0
3,Diabetes II_Med Komplikationer,65+ år,Kvinde,Faglært,Udenfor,Somatikken_Ambulant,0,11.0909090909091
3,Diabetes II_Med Komplikationer,65+ år,Kvinde,Faglært,Udenfor,Somatikken_Indlæggelse,0,1.25668449197861
3,Diabetes II_Med Komplikationer,65+ år,Kvinde,Faglært,Udenfor,Somatikken_Skadestue,0,0.0481283422459893
3,Psykiske Lidelser_Mild,50-65 år,Kvinde,Faglært,Aktiv,Somatikken_Ambulant,0,11.531914893617
3,Psykiske Lidelser_Mild,50-65 år,Kvinde,Faglært,Aktiv,Somatikken_Indlæggelse,0,0
3,Psykiske Lidelser_Mild,50-65 år,Kvinde,Faglært,Aktiv,Somatikken_Skadestue,0,0
3,Andre Lidelser_Kronisk Leversygdom,50-65 år,Mand,Ufaglært,Inaktiv,Somatikken_Ambulant,0,5.83333333333333
3,Andre Lidelser_Kronisk Leversygdom,50-65 år,Mand,Ufaglært,Inaktiv,Somatikken_Indlæggelse,0,0
3,Andre Lidelser_Kronisk Leversygdom,50-65 år,Mand,Ufaglært,Inaktiv,Somatikken_Skadestue,0,0
3,Cancer_Bryst,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,0,6.87272727272727
3,Cancer_Bryst,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,0,0.254545454545455
3,Cancer_Bryst,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,0,0
3,Diabetes II_Med Komplikationer,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,0,9.09090909090909
3,Diabetes II_Med Komplikationer,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,0,0
3,Diabetes II_Med Komplikationer,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,0,0
3,Andre Lidelser_KOL,50-65 år,Mand,Ufaglært,Inaktiv,Somatikken_Ambulant,1,9.40833333333333
3,Andre Lidelser_KOL,50-65 år,Mand,Ufaglært,Inaktiv,Somatikken_Indlæggelse,1,0.55
3,Andre Lidelser_KOL,50-65 år,Mand,Ufaglært,Inaktiv,Somatikken_Skadestue,1,0.0166666666666667
3,Diabetes I_Med Komplikationer,18-49 år,Mand,Faglært,Aktiv,Somatikken_Ambulant,0,104.315068493151
3,Diabetes I_Med Komplikationer,18-49 år,Mand,Faglært,Aktiv,Somatikken_Indlæggelse,0,0.986301369863014
3,Diabetes I_Med Komplikationer,18-49 år,Mand,Faglært,Aktiv,Somatikken_Skadestue,0,0
3,Diabetes I_Uden Komplikationer,65+ år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,1,3.2962962962963
3,Diabetes I_Uden Komplikationer,65+ år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,1,0
3,Diabetes I_Uden Komplikationer,65+ år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,1,0
3,Diabetes I_Uden Komplikationer,18-49 år,Mand,Faglært,Udenfor,Somatikken_Ambulant,1,6.53571428571429
3,Diabetes I_Uden Komplikationer,18-49 år,Mand,Faglært,Udenfor,Somatikken_Indlæggelse,1,0
3,Diabetes I_Uden Komplikationer,18-49 år,Mand,Faglært,Udenfor,Somatikken_Skadestue,1,0
3,Cancer_Lunge,50-65 år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,0,
3,Cancer_Lunge,50-65 år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,0,
3,Cancer_Lunge,50-65 år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,0,
3,Diabetes II_Med Komplikationer,18-49 år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,1,
3,Diabetes II_Med Komplikationer,18-49 år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,1,
3,Diabetes II_Med Komplikationer,18-49 år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,1,
3,Diabetes I_Med Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Ambulant,0,6.43333333333333
3,Diabetes I_Uden Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Ambulant,0,3.93939393939394
3,Diabetes I_Med Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Indlæggelse,0,5.83333333333333
3,Diabetes I_Uden Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Indlæggelse,0,0.303030303030303
3,Diabetes I_Med Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Skadestue,0,0.0777777777777778
3,Diabetes I_Uden Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Skadestue,0,0.0606060606060606
3,Diabetes II_Uden Komplikationer,18-49 år,Kvinde,Faglært,Aktiv,Somatikken_Ambulant,1,2.640625
3,Diabetes II_Uden Komplikationer,18-49 år,Kvinde,Faglært,Aktiv,Somatikken_Indlæggelse,1,0
3,Diabetes II_Uden Komplikationer,18-49 år,Kvinde,Faglært,Aktiv,Somatikken_Skadestue,1,0
3,Psykiske Lidelser_Svær,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,1,1.2962962962963
3,Psykiske Lidelser_Svær,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,1,0
3,Psykiske Lidelser_Svær,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,1,0
3,Andre Lidelser_Leddegigt,18-49 år,Mand,Ufaglært,Udenfor,Somatikken_Ambulant,0,28.4545454545455
3,Andre Lidelser_Leddegigt,18-49 år,Mand,Ufaglært,Udenfor,Somatikken_Indlæggelse,0,0
3,Andre Lidelser_Leddegigt,18-49 år,Mand,Ufaglært,Udenfor,Somatikken_Skadestue,0,0
3,Andre Lidelser_Leddegigt,50-65 år,Kvinde,Faglært,Udenfor,Somatikken_Ambulant,0,23
3,Andre Lidelser_Leddegigt,50-65 år,Kvinde,Faglært,Udenfor,Somatikken_Indlæggelse,0,0.5
3,Andre Lidelser_Leddegigt,50-65 år,Kvinde,Faglært,Udenfor,Somatikken_Skadestue,0,0.0714285714285714
3,Diabetes II_Uden Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Ambulant,0,6.5609756097561
3,Diabetes II_Uden Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Indlæggelse,0,0.207317073170732
3,Diabetes II_Uden Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Skadestue,0,0.109756097560976
3,Psykiske Lidelser_Svær,50-65 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,1,1.66666666666667
3,Psykiske Lidelser_Svær,50-65 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,1,0
3,Psykiske Lidelser_Svær,50-65 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,1,0
3,Diabetes I_Med Komplikationer,65+ år,Kvinde,Faglært,Udenfor,Somatikken_Ambulant,0,9.84285714285714
3,Diabetes I_Med Komplikationer,65+ år,Kvinde,Faglært,Udenfor,Somatikken_Indlæggelse,0,0
3,Diabetes I_Med Komplikationer,65+ år,Kvinde,Faglært,Udenfor,Somatikken_Skadestue,0,0.0428571428571429
3,Psykiske Lidelser_Moderat,18-49 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,1,0.657894736842105
3,Psykiske Lidelser_Moderat,18-49 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,1,0
3,Psykiske Lidelser_Moderat,18-49 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,1,0
3,Cancer_Tarm,50-65 år,Mand,Ufaglært,Aktiv,Somatikken_Ambulant,0,1.13333333333333
3,Cancer_Tarm,50-65 år,Mand,Ufaglært,Aktiv,Somatikken_Indlæggelse,0,0
3,Cancer_Tarm,50-65 år,Mand,Ufaglært,Aktiv,Somatikken_Skadestue,0,0
3,Diabetes II_Uden Komplikationer,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,0,48.6923076923077
3,Diabetes II_Uden Komplikationer,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,0,0
3,Diabetes II_Uden Komplikationer,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,0,0
3,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Mand,Ufaglært,Aktiv,Somatikken_Ambulant,1,2.35064935064935
3,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Mand,Ufaglært,Aktiv,Somatikken_Indlæggelse,1,0
3,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Mand,Ufaglært,Aktiv,Somatikken_Skadestue,1,0
3,Diabetes II_Uden Komplikationer,50-65 år,Kvinde,Faglært,Udenfor,Somatikken_Ambulant,0,28.0810810810811
3,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Faglært,Udenfor,Somatikken_Ambulant,0,10
3,Diabetes II_Uden Komplikationer,50-65 år,Kvinde,Faglært,Udenfor,Somatikken_Indlæggelse,0,58.3783783783784
3,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Faglært,Udenfor,Somatikken_Indlæggelse,0,0
3,Diabetes II_Uden Komplikationer,50-65 år,Kvinde,Faglært,Udenfor,Somatikken_Skadestue,0,0
3,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Faglært,Udenfor,Somatikken_Skadestue,0,0
3,Psykiske Lidelser_Svær,50-65 år,Kvinde,Faglært,Udenfor,Somatikken_Ambulant,0,1
3,Psykiske Lidelser_Svær,50-65 år,Kvinde,Faglært,Udenfor,Somatikken_Indlæggelse,0,0
3,Psykiske Lidelser_Svær,50-65 år,Kvinde,Faglært,Udenfor,Somatikken_Skadestue,0,0
3,Diabetes I_Med Komplikationer,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Ambulant,0,
3,Diabetes I_Med Komplikationer,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Indlæggelse,0,
3,Diabetes I_Med Komplikationer,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Skadestue,0,
3,Andre Lidelser_Kronisk Leversygdom,65+ år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,1,1.69230769230769
3,Andre Lidelser_Kronisk Leversygdom,65+ år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,1,1
3,Andre Lidelser_Kronisk Leversygdom,65+ år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,1,0.00961538461538462
3,Psykiske Lidelser_Moderat,65+ år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,1,5.91666666666667
3,Psykiske Lidelser_Moderat,65+ år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,1,0
3,Psykiske Lidelser_Moderat,65+ år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,1,0
3,Cancer_Lunge,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Ambulant,1,0.425806451612903
3,Cancer_Lunge,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Indlæggelse,1,0
3,Cancer_Lunge,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Skadestue,1,0
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Ambulant,1,1.54320987654321
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Indlæggelse,1,0
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Skadestue,1,0
3,Andre Lidelser_KOL,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Ambulant,1,9.64864864864865
3,Andre Lidelser_KOL,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Indlæggelse,1,0.189189189189189
3,Andre Lidelser_KOL,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Skadestue,1,0.0162162162162162
3,Cancer_Prostata,65+ år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,0,15.390625
3,Cancer_Prostata,65+ år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,0,0.328125
3,Cancer_Prostata,65+ år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,0,0.015625
3,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,1,5.5985401459854
3,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,1,0
3,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,1,0
3,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Mand,Ufaglært,Aktiv,Somatikken_Ambulant,0,
3,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Mand,Ufaglært,Aktiv,Somatikken_Indlæggelse,0,
3,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Mand,Ufaglært,Aktiv,Somatikken_Skadestue,0,
3,Andre Lidelser_Kronisk Leversygdom,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Ambulant,0,10.15
3,Andre Lidelser_Kronisk Leversygdom,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Indlæggelse,0,0
3,Andre Lidelser_Kronisk Leversygdom,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Skadestue,0,0
3,Andre Lidelser_KOL,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,1,
3,Andre Lidelser_KOL,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,1,
3,Andre Lidelser_KOL,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,1,
3,Psykiske Lidelser_Mild,18-49 år,Kvinde,Faglært,Inaktiv,Somatikken_Ambulant,0,1.96323529411765
3,Psykiske Lidelser_Mild,18-49 år,Kvinde,Faglært,Inaktiv,Somatikken_Indlæggelse,0,0
3,Psykiske Lidelser_Mild,18-49 år,Kvinde,Faglært,Inaktiv,Somatikken_Skadestue,0,0
3,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,0,
3,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,0,
3,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,0,
3,Psykiske Lidelser_Moderat,18-49 år,Kvinde,Videregående Uddannelse,Inaktiv,Somatikken_Ambulant,1,2.34177215189873
3,Psykiske Lidelser_Moderat,18-49 år,Kvinde,Videregående Uddannelse,Inaktiv,Somatikken_Indlæggelse,1,0
3,Psykiske Lidelser_Moderat,18-49 år,Kvinde,Videregående Uddannelse,Inaktiv,Somatikken_Skadestue,1,0
3,Andre Lidelser_KOL,50-65 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,1,11.2615384615385
3,Andre Lidelser_KOL,50-65 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,1,0.123076923076923
3,Andre Lidelser_KOL,50-65 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,1,0
3,Psykiske Lidelser_Mild,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,0,0.8
3,Psykiske Lidelser_Mild,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,0,0.0666666666666667
3,Psykiske Lidelser_Mild,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,0,0
3,Diabetes I_Med Komplikationer,18-49 år,Mand,Faglært,Udenfor,Somatikken_Ambulant,0,73.4742268041237
3,Diabetes I_Uden Komplikationer,18-49 år,Mand,Faglært,Udenfor,Somatikken_Ambulant,0,41.8611111111111
3,Diabetes I_Med Komplikationer,18-49 år,Mand,Faglært,Udenfor,Somatikken_Indlæggelse,0,0
3,Diabetes I_Uden Komplikationer,18-49 år,Mand,Faglært,Udenfor,Somatikken_Indlæggelse,0,0
3,Diabetes I_Med Komplikationer,18-49 år,Mand,Faglært,Udenfor,Somatikken_Skadestue,0,0
3,Diabetes I_Uden Komplikationer,18-49 år,Mand,Faglært,Udenfor,Somatikken_Skadestue,0,0
3,Psykiske Lidelser_Moderat,50-65 år,Mand,Ufaglært,Aktiv,Somatikken_Ambulant,1,11.8666666666667
3,Psykiske Lidelser_Moderat,50-65 år,Mand,Ufaglært,Aktiv,Somatikken_Indlæggelse,1,0
3,Psykiske Lidelser_Moderat,50-65 år,Mand,Ufaglært,Aktiv,Somatikken_Skadestue,1,0
3,Andre Lidelser_Ryg- og Nakkesmerter,18-49 år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,0,
3,Andre Lidelser_Ryg- og Nakkesmerter,18-49 år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,0,
3,Andre Lidelser_Ryg- og Nakkesmerter,18-49 år,Mand,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,0,
3,Diabetes I_Med Komplikationer,18-49 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,1,5.19298245614035
3,Diabetes I_Med Komplikationer,18-49 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,1,0.0350877192982456
3,Diabetes I_Med Komplikationer,18-49 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,1,0.0701754385964912
3,Andre Lidelser_KOL,18-49 år,Mand,Faglært,Aktiv,Somatikken_Ambulant,0,
3,Andre Lidelser_KOL,18-49 år,Mand,Faglært,Aktiv,Somatikken_Indlæggelse,0,
3,Andre Lidelser_KOL,18-49 år,Mand,Faglært,Aktiv,Somatikken_Skadestue,0,
3,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Ambulant,1,3
3,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Indlæggelse,1,0
3,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Skadestue,1,0
3,Cancer_Prostata,50-65 år,Mand,Ufaglært,Udenfor,Somatikken_Ambulant,0,2.18181818181818
3,Cancer_Prostata,50-65 år,Mand,Ufaglært,Udenfor,Somatikken_Indlæggelse,0,0
3,Cancer_Prostata,50-65 år,Mand,Ufaglært,Udenfor,Somatikken_Skadestue,0,0
3,Diabetes I_Med Komplikationer,50-65 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,0,
3,Diabetes I_Med Komplikationer,50-65 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,0,
3,Diabetes I_Med Komplikationer,50-65 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,0,
3,Cancer_Lunge,18-49 år,Kvinde,Videregående Uddannelse,Inaktiv,Somatikken_Ambulant,1,
3,Cancer_Lunge,18-49 år,Kvinde,Videregående Uddannelse,Inaktiv,Somatikken_Indlæggelse,1,
3,Cancer_Lunge,18-49 år,Kvinde,Videregående Uddannelse,Inaktiv,Somatikken_Skadestue,1,
3,Andre Lidelser_KOL,18-49 år,Kvinde,Ufaglært,Udenfor,Somatikken_Ambulant,1,7.08387096774194
3,Andre Lidelser_KOL,18-49 år,Kvinde,Ufaglært,Udenfor,Somatikken_Indlæggelse,1,0
3,Andre Lidelser_KOL,18-49 år,Kvinde,Ufaglært,Udenfor,Somatikken_Skadestue,1,0
3,Andre Lidelser_KOL,18-49 år,Kvinde,Faglært,Aktiv,Somatikken_Ambulant,1,3.5
3,Andre Lidelser_KOL,18-49 år,Kvinde,Faglært,Aktiv,Somatikken_Indlæggelse,1,0
3,Andre Lidelser_KOL,18-49 år,Kvinde,Faglært,Aktiv,Somatikken_Skadestue,1,0
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,0,2.65
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,0,0
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,0,0
3,Psykiske Lidelser_Mild,50-65 år,Kvinde,Ufaglært,Aktiv,Somatikken_Ambulant,0,18.4
3,Andre Lidelser_KOL,50-65 år,Kvinde,Ufaglært,Aktiv,Somatikken_Ambulant,0,47.4444444444444
3,Psykiske Lidelser_Mild,50-65 år,Kvinde,Ufaglært,Aktiv,Somatikken_Indlæggelse,0,1.92
3,Andre Lidelser_KOL,50-65 år,Kvinde,Ufaglært,Aktiv,Somatikken_Indlæggelse,0,16.5925925925926
3,Psykiske Lidelser_Mild,50-65 år,Kvinde,Ufaglært,Aktiv,Somatikken_Skadestue,0,0.32
3,Andre Lidelser_KOL,50-65 år,Kvinde,Ufaglært,Aktiv,Somatikken_Skadestue,0,0
3,Psykiske Lidelser_Svær,50-65 år,Mand,Faglært,Udenfor,Somatikken_Ambulant,0,11.6944444444444
3,Psykiske Lidelser_Svær,50-65 år,Mand,Faglært,Udenfor,Somatikken_Indlæggelse,0,0
3,Psykiske Lidelser_Svær,50-65 år,Mand,Faglært,Udenfor,Somatikken_Skadestue,0,0
3,Andre Lidelser_Ryg- og Nakkesmerter,18-49 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,0,2.05714285714286
3,Andre Lidelser_Ryg- og Nakkesmerter,18-49 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,0,0
3,Andre Lidelser_Ryg- og Nakkesmerter,18-49 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,0,0
3,Cancer_Tarm,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,1,3.33333333333333
3,Cancer_Tarm,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,1,0
3,Cancer_Tarm,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,1,0
3,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Ufaglært,Udenfor,Somatikken_Ambulant,0,14.36
3,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Ufaglært,Udenfor,Somatikken_Indlæggelse,0,0
3,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Ufaglært,Udenfor,Somatikken_Skadestue,0,0
3,Diabetes I_Med Komplikationer,18-49 år,Mand,Ufaglært,Aktiv,Somatikken_Ambulant,0,38.9666666666667
3,Diabetes I_Med Komplikationer,18-49 år,Mand,Ufaglært,Aktiv,Somatikken_Indlæggelse,0,0
3,Diabetes I_Med Komplikationer,18-49 år,Mand,Ufaglært,Aktiv,Somatikken_Skadestue,0,0
3,Diabetes II_Med Komplikationer,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Ambulant,0,4.33333333333333
3,Diabetes II_Med Komplikationer,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Indlæggelse,0,0
3,Diabetes II_Med Komplikationer,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Skadestue,0,0
3,Andre Lidelser_Leddegigt,65+ år,Kvinde,Ufaglært,Udenfor,Somatikken_Ambulant,0,25.8275862068966
3,Andre Lidelser_Leddegigt,65+ år,Kvinde,Ufaglært,Udenfor,Somatikken_Indlæggelse,0,0
3,Andre Lidelser_Leddegigt,65+ år,Kvinde,Ufaglært,Udenfor,Somatikken_Skadestue,0,0
3,Diabetes I_Uden Komplikationer,65+ år,Kvinde,Ufaglært,Udenfor,Somatikken_Ambulant,0,3.69047619047619
3,Diabetes I_Uden Komplikationer,65+ år,Kvinde,Ufaglært,Udenfor,Somatikken_Indlæggelse,0,0
3,Diabetes I_Uden Komplikationer,65+ år,Kvinde,Ufaglært,Udenfor,Somatikken_Skadestue,0,0
3,Andre Lidelser_Kronisk Leversygdom,65+ år,Mand,Faglært,Aktiv,Somatikken_Ambulant,1,5.57692307692308
3,Andre Lidelser_Kronisk Leversygdom,65+ år,Mand,Faglært,Aktiv,Somatikken_Indlæggelse,1,0
3,Andre Lidelser_Kronisk Leversygdom,65+ år,Mand,Faglært,Aktiv,Somatikken_Skadestue,1,0
3,Andre Lidelser_KOL,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Ambulant,0,1.5
3,Andre Lidelser_KOL,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Indlæggelse,0,0.136363636363636
3,Andre Lidelser_KOL,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Skadestue,0,0.0227272727272727
3,Andre Lidelser_Kronisk Leversygdom,18-49 år,Kvinde,Ufaglært,Udenfor,Somatikken_Ambulant,1,11.9183673469388
3,Andre Lidelser_Kronisk Leversygdom,18-49 år,Kvinde,Ufaglært,Udenfor,Somatikken_Indlæggelse,1,0
